-3541.6784926768    3491.491760036  -1544.0088777314    7406.9757389289 -1182.6793692292    -454.1240940032 -230.0960139532 590.892768169   -126.1918877229 -25.9076336155  -857.1957121964 1232.9874902637 1526636.17533409    -521.8422316649 3383.031490546  -1433.2069820639    3357.564875756  249.8709783251  -1020.1592928082    -221.0688652336 -944.8011401023 1657.9656244502 -2822.404006144 1123.0296155191 -352.2861489657 1600.1116558342 -531.6186466159 368.2387383503  254.5322174734  326.2474288586  -552.8221548166 187.5800199596  -121.8323025994 -18.5706413936
6467.0944000675 -1309.2702648619    -5806.4940669974    -6143.6354749067    2302.2511778727 3185.687652233  399.8195123484  2324.2103623573 362.1589541417  146.4648114874  298.2029916734  1228.6795854967 -521.8422316649 2082330.60542499    2795.3931199638 -1857.1690087327    2388.7803478145 -729.5040627461 1287.4002406587 752.8220796554  -329.8051117754 1209.3102554262 897.2325535754  -326.3462016127 1375.0772035533 -1082.9318021713    -301.2210044738 -907.3954591471 -1019.2183708875    731.9740179669  268.0327502528  -223.5346725988 -111.541235909  -105.1675846123
3725.1955559871 2147.5457308829 2016.5523582779 -1421.3652989883    -2259.2336153524    -1076.3630127841    1108.7468887136 -1575.4476956861    130.9181642522  -341.3357536289 354.4661609251  1691.1618964949 3383.031490546  2795.3931199638 2064954.50945754    1450.9678333173 961.8740554109  -987.4665516549 4153.9756018707 -734.2089310958 418.1783897838  -806.4358534066 -378.132162385  -177.5086592103 -1492.6402321861    795.159606559   -1688.2712022914    353.9637127209  244.6861103464  -102.4471317988 165.5392850698  -94.5128766612  -25.9657090023  -43.482794277
14652.0508260818    -2639.1769311037    5293.5479918453 -3153.7028399699    1659.2467155564 223.4175870133  705.321349098   -1514.4331280965    292.0007635886  675.8391648935  1069.6937743678 1032.5713666625 -1433.2069820639    -1857.1690087327    1450.9678333173 1688929.50431491    2434.6603343261 1059.5732245842 1098.2713343654 -409.5693496914 1158.8918126582 -2427.6481739964    1304.1566173401 203.4926718358  1774.1981420224 -848.0692043808 45.2223706673   -917.0650596859 -98.1594535892  693.3974825036  -340.1799820225 -327.308069929  10.284024706    -81.8747028651
-2904.6517816355    -2340.5173829609    4849.1501458864 -3618.4248467835    -6166.9859096717    -2222.3774668156    -2645.0075033654    616.7116122581  136.6372842744  791.2553677587  -1236.3210718578    629.4566710186  3357.564875756  2388.7803478145 961.8740554109  2434.6603343261 2195274.58111725    1527.0382630286 2065.1078242379 2168.7940425315 -1126.0146391708    1396.4501504693 -297.6516296846 -496.3780971889 827.0867488816  201.2654145868  -414.3209964457 723.3662650086  -287.6832273097 177.6711583439  63.149271808    -153.1276010184 24.3807644407   45.4016386349
2762.4376058707 -3257.3881504255    -204.2223689624 7503.4718808816 -915.5525542467 -3591.866238053 5709.9337811998 -2152.367439847 29.1459908445   625.618061373   1260.1461105925 -687.3211850614 249.8709783251  -729.5040627461 -987.4665516549 1059.5732245842 1527.0382630286 1822832.35904752    883.8151442292  -1878.0167963326    2498.663460842  280.8151709654  -1798.9662360598    387.367383539   665.7862912958  411.628758901   -452.0407515844 -245.1441448677 516.3385847053  -567.7027058698 544.2359751673  -178.2265755332 248.4757643733  185.2251322501
841.2185863018  -1267.3982803471    -3067.0957389142    4679.6081660958 1108.1840128988 1386.2573364841 -1660.0431457315    -532.4754062912 41.670715496    -215.7810458195 -1800.5114234135    990.4032511298  -1020.1592928082    1287.4002406587 4153.9756018707 1098.2713343654 2065.1078242379 883.8151442292  1780423.98362089    392.4403152818  -802.1645908676 536.6931951489  -981.8109851195 -814.1336827931 674.9460110868  -915.9863589606 269.5850701431  1547.326183603  1004.3957769593 -19.994506947   -329.7893236872 262.7479435249  -157.1682333168 64.8455742729
-6168.2668703889    6004.9874097373 -1347.9880691911    4401.1172115778 2533.1155357053 43.203306734    -177.4208692101 576.2589298613  143.7401120958  131.8313877838  939.5832148601  -550.4610835988 -221.0688652336 752.8220796554  -734.2089310958 -409.5693496914 2168.7940425315 -1878.0167963326    392.4403152818  1400390.46332015    399.1499787479  -243.1908541398 -394.0238854373 808.8103962148  -616.7462601337 -656.4099212324 -191.1058023993 -420.4018226353 50.9495621272   -2.7893814362   -68.6678212638  -68.1481964134  -131.0025617623 -133.6010724042
-3513.829173437 4802.4996256516 -2854.5006501301    3853.7243229145 1406.7134371246 -634.0492466823 -2019.9505491071    -672.4894735978 308.6383410672  -341.1642901157 382.1512132214  -22.4699644246  -944.8011401023 -329.8051117754 418.1783897838  1158.8918126582 -1126.0146391708    2498.663460842  -802.1645908676 399.1499787479  1209661.00957003    -399.1513218799 -439.1257450226 38.4332737277   663.2871303183  769.6413012712  -353.5443250917 367.8775322856  -291.5353863186 308.8369924163  42.8539367207   -269.9319227472 106.5727143913  -158.9642514762
1756.4433553715 1318.9285286517 -2143.825830459 -475.9001227567 -544.0350424678 -2472.2899654676    1484.3168354729 1147.7034954291 183.5105106641  464.1391376213  -756.805505905  -1968.8880960256    1657.9656244502 1209.3102554262 -806.4358534066 -2427.6481739964    1396.4501504693 280.8151709654  536.6931951489  -243.1908541398 -399.1513218799 937769.280138561    222.0016709502  49.8801355472   571.8024302849  -467.7430204293 -16.609337801   85.7288396766   -774.0174165507 192.3673808743  -222.3194419054 2.2062814231    309.225122485   -32.1906274573
3126.3602182103 6470.9244087688 2721.0047370617 5619.0616415955 832.4062572846  -608.2587358248 1167.2165059607 664.7727157376  128.413817087   298.1121200077  -543.4033426239 349.5512515366  -2822.404006144 897.2325535754  -378.132162385  1304.1566173401 -297.6516296846 -1798.9662360598    -981.8109851195 -394.0238854373 -439.1257450226 222.0016709502  887721.689522074    -1326.4218417911    1173.0856520881 -370.4935515916 559.2110089742  134.276944431   -353.0544302098 -240.6030300882 -333.5075455035 115.8668802105  -104.942856647  -47.9843089639
5329.0760663357 1730.9927679111 2504.9079599235 66.5084935661   1233.3365099388 -105.5378885851 -1244.3515642329    123.2525037958  124.6195528275  272.4561131239  -271.7611594061 -221.6298023036 1123.0296155191 -326.3462016127 -177.5086592103 203.4926718358  -496.3780971889 387.367383539   -814.1336827931 808.8103962148  38.4332737277   49.8801355472   -1326.4218417911    827705.381741702    -599.889804867  -584.0138220792 -165.5864694358 102.083315633   192.0981333336  208.8842877739  211.7576044737  131.2442113647  -67.107816835   -24.5888149527
829.0146568276  3326.9509711799 -677.025020187  2539.3083501624 232.1129935443  -2728.0293209358    12.1736122082   -1261.2617699648    149.2456094771  57.9539229906   -29.2990723433  791.414650985   -352.2861489657 1375.0772035533 -1492.6402321861    1774.1981420224 827.0867488816  665.7862912958  674.9460110868  -616.7462601337 663.2871303183  571.8024302849  1173.0856520881 -599.889804867  626051.029059517    -266.9787966174 231.5140323447  686.3831764484  531.1946124697  444.7653916701  124.4917220763  -27.3498157268  78.0243211464   5.0397950862
159.6140473067  -418.1510300645 1556.7495108071 -1410.0053843737    1805.7272089452 1141.8980970786 1624.6514363782 -222.8658579066 -37.7373500569  73.4318823541   981.3263734842  36.3871287923   1600.1116558342 -1082.9318021713    795.159606559   -848.0692043808 201.2654145868  411.628758901   -915.9863589606 -656.4099212324 769.6413012712  -467.7430204293 -370.4935515916 -584.0138220792 -266.9787966174 514676.449543017    -560.0846766018 394.1246661654  -486.7088407023 112.8011328083  123.8409165498  113.6563582395  -140.869049992  -107.3019679885
-3979.7963240196    3573.6731990246 -3252.9048192644    3677.2449074994 1599.1917211814 -350.928875152  -1149.0487121046    -791.5970726342 263.0978978336  54.0640800277   718.3375858444  -366.4676253154 -531.6186466159 -301.2210044738 -1688.2712022914    45.2223706673   -414.3209964457 -452.0407515844 269.5850701431  -191.1058023993 -353.5443250917 -16.609337801   559.2110089742  -165.5864694358 231.5140323447  -560.0846766018 448209.293970044    -225.0271176784 92.1289495137   178.7781290012  -66.6680816257  -94.067606056   79.0002010729   -20.8530289681
-841.1653788602 513.0404001191  799.6851403777  -526.2990370281 495.9990839673  -255.7073772311 -1401.5340166279    -319.8592312527 -9.1480615253   -190.055351201  -25.8530456875  -284.2394673399 368.2387383503  -907.3954591471 353.9637127209  -917.0650596859 723.3662650086  -245.1441448677 1547.326183603  -420.4018226353 367.8775322856  85.7288396766   134.276944431   102.083315633   686.3831764484  394.1246661654  -225.0271176784 250330.719510658    327.6371672715  -436.7254725586 -70.4546381523  -69.5021971231  62.7756305446   67.7419747246
-744.0116045884 2042.1444726602 -901.9108410405 -262.4340434653 1121.8306816601 -102.3120448036 -447.3798325458 528.3753524596  -30.8996732257  11.1100073307   109.91041729    491.3593310173  254.5322174734  -1019.2183708875    244.6861103464  -98.1594535892  -287.6832273097 516.3385847053  1004.3957769593 50.9495621272   -291.5353863186 -774.0174165507 -353.0544302098 192.0981333336  531.1946124697  -486.7088407023 92.1289495137   327.6371672715  241433.063448384    72.7091581707   133.0666941787  143.107523964   -16.0431825666  3.5093971847
-1192.3298545799    -636.1284272948 606.6150026573  -177.6331957389 -127.9797175082 279.4544037065  38.0161044076   -54.9447789832  56.9115256609   -39.7468973003  213.0919017777  85.0237322909   326.2474288586  731.9740179669  -102.4471317988 693.3974825036  177.6711583439  -567.7027058698 -19.994506947   -2.7893814362   308.8369924163  192.3673808743  -240.6030300882 208.8842877739  444.7653916701  112.8011328083  178.7781290012  -436.7254725586 72.7091581707   138825.975910838    72.6021179297   53.8154299944   28.0491494578   -16.007272334
386.3531575195  -999.0872061325 429.2183703807  -148.4229979136 -1039.8911105718    -551.528270747  200.4726558754  247.7650179258  60.9066752613   -60.9607582476  25.4389708484   260.8363691191  -552.8221548166 268.0327502528  165.5392850698  -340.1799820225 63.149271808    544.2359751673  -329.7893236872 -68.6678212638  42.8539367207   -222.3194419054 -333.5075455035 211.7576044737  124.4917220763  123.8409165498  -66.6680816257  -70.4546381523  133.0666941787  72.6021179297   85717.1822583704    26.4978601571   5.6797381048    -16.5167592208
-620.4360468461 -368.602237202  -322.1997730105 5.3397279921    147.0310332889  -244.5265535881 -234.5488984915 -31.0074073219  -24.8618196358  -58.7453785669  -162.6728949354 52.8169415604   187.5800199596  -223.5346725988 -94.5128766612  -327.308069929  -153.1276010184 -178.2265755332 262.7479435249  -68.1481964134  -269.9319227472 2.2062814231    115.8668802105  131.2442113647  -27.3498157268  113.6563582395  -94.067606056   -69.5021971231  143.107523964   53.8154299944   26.4978601571   37667.5676564781    -8.4856892607   12.3007184086
-795.9676917815 75.4126569462   1.425565993 -258.9725200802 -315.9289010636 -284.6766133537 158.2584330593  44.7215818766   -23.4092783073  39.1477193441   -19.1678767028  -27.8202165039  -121.8323025994 -111.541235909  -25.9657090023  10.284024706    24.3807644407   248.4757643733  -157.1682333168 -131.0025617623 106.5727143913  309.225122485   -104.942856647  -67.107816835   78.0243211464   -140.869049992  79.0002010729   62.7756305446   -16.0431825666  28.0491494578   5.6797381048    -8.4856892607   15997.5086055237    -2.3266243795
324.6631166779  97.4275425727   -199.0169102698 -276.062695694  32.0211100478   199.6377807883  199.5592531051  -45.1534075276  -8.760518446    -20.6522773058  -35.9193705702  -112.7103608028 -18.5706413936  -105.1675846123 -43.482794277   -81.8747028651  45.4016386349   185.2251322501  64.8455742729   -133.6010724042 -158.9642514762 -32.1906274573  -47.9843089639  -24.5888149527  5.0397950862    -107.3019679885 -20.8530289681  67.7419747246   3.5093971847    -16.007272334   -16.5167592208  12.3007184086   -2.3266243795   5396.0933876427
